smiles_a,smiles_b,groups_a,groups_b,compatibility_reason,ratio_a,ratio_b,predicted_tg,target_distance,in_target_range,base_distance,loop_score,iteration
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,COc1cc(C(c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)ccc1OCC1CO1,aromatic;hydroxyl;phenol,aromatic;epoxy;ether,环氧-羟基醚化，常需催化剂。,0.85,0.15,195.49563528157188,0.4956352815718787,True,0.49563528157187875,0.4556352815718787,5
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,c1coc(CNCc2ccco2)c1,anhydride;aromatic;ester;ether,aromatic;secondary_amine,酸酐-胺开环形成酰胺酸。,0.55,0.4499999999999999,195.4630797669409,0.4630797669408935,True,0.4630797669408935,0.46117500503613157,5
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,CC1CCC2C(=O)OC(=O)C2C1,aromatic;epoxy;ether;hydroxyl;phenol,anhydride;ester;ether,环氧-酸酐固化，常需催化剂。,0.7,0.3,195.4769587849443,0.4769587849442871,True,0.4769587849442871,0.4617206897061919,5
NCCOCCOCCN,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,ether;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.2,0.8,195.5082954867168,0.5082954867167757,True,0.5082954867168041,0.4682954867168041,5
CC(C)(c1occc1CN)c1occc1CN,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,aromatic;primary_amine,anhydride;aromatic;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.75,0.25,194.49020096148183,0.509799038518139,True,0.5097990385181674,0.4697990385181674,5
O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,CC1(C)CC(N)CC(C)(C)C1CN,aromatic;epoxy;ether,primary_amine,环氧-伯胺开环固化。,0.75,0.25,194.32990370175392,0.6700962982460794,True,0.6700962982460794,0.4700962982460794,5
COCCOCCOCCOCCOCCOCCOCCOCCO,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,ether;hydroxyl,aromatic;epoxy;ether;hydroxyl;phenol,环氧-羟基醚化，常需催化剂。,0.55,0.4499999999999999,195.51066970225105,0.5106697022510502,True,0.5106697022510502,0.4706697022510502,5
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,CC12CCCCC1C(=O)OC2=O,aromatic;primary_amine,anhydride;ester;ether,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.65,0.35,194.48677814662287,0.5132218533770754,True,0.5132218533771322,0.4732218533771322,5
CC1CCC2C(=O)OC(=O)C2C1,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,anhydride;ester;ether,aromatic;ether;primary_amine,酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,0.2,0.8,194.4864793698746,0.5135206301254129,True,0.5135206301254129,0.4735206301254129,5
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,aromatic;epoxy;ether;hydroxyl;phenol,aromatic;primary_amine,环氧-伯胺开环固化。,0.65,0.35,195.6785778760038,0.6785778760037999,True,0.6785778760037999,0.4785778760037999,5
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,ether;primary_amine,aromatic;epoxy;ether;hydroxyl;phenol,环氧-伯胺开环固化。,0.35,0.65,195.67930827383657,0.6793082738365683,True,0.6793082738365683,0.4793082738365683,5
