smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127
CCCCCCCCCCN,-0.0007870458,-0.0020932173,-0.0010147002,0.008937107,-0.006797535,0.00016206317,-0.0011275373,-0.005879907,-0.0037949355,-0.0042217304,-0.0044243587,-0.006825192,-0.009551711,0.013028088,-0.0015620445,-0.016472317,-0.005334773,-0.01242841,-0.0059847175,0.0029765684,-0.026855394,0.0007233636,0.010544771,-0.0068209935,-0.0032900416,0.0022486781,0.001536353,-0.0009440129,0.00015665498,-0.0043107737,0.015259504,0.0022400375,0.012051729,-0.0031889637,-0.0072468407,0.0036016833,-0.02236694,-0.017986067,0.00062161195,-0.00075904746,-0.005237096,0.012225956,-0.0002579484,0.010404804,-0.007764383,-0.0062560597,0.0047325753,3.6712736e-05,0.02062719,-0.008492237,-0.0062876376,-0.004632443,0.017487282,-0.0055139363,0.0082773715,0.00010191975,-0.0012553995,-0.0023186065,-0.014584542,0.006481483,0.0010960903,-0.0011495678,0.0021407872,0.0034980879,0.016419984,-0.00011447817,0.0031726158,0.0044117635,0.0030978695,-0.0061844178,0.008522682,-0.016403452,0.0007653199,-0.008192732,-0.008442082,0.0022739414,0.0021693874,0.017780136,-0.0034433631,0.007852433,0.013267623,0.006017605,0.0126306685,0.0058593242,-0.0015110429,0.005543893,0.0021671825,0.010132461,0.005838254,-0.0116788745,-0.0034882706,0.00127126,-0.0054674502,-0.0010704016,0.0044137426,0.005122099,0.0057906257,0.0055140704,0.001510448,0.0057770917,0.008653094,0.0017930642,-0.010457008,-0.008237832,0.011765532,0.0065394365,0.0028640619,-0.0103250835,-0.010043622,-0.013916656,-0.0077035185,0.012197429,-0.015208067,-0.0061358693,0.0032155784,0.004390709,0.010459572,-0.003504726,-0.0021741588,0.0064061275,-0.009507035,0.00528163,-2.902653e-05,-0.007384144,-0.0019509974,-0.0055295355,0.014820725,0.00067263935
CC(C)(COCC1CO1)COCC1CO1,0.0009562494,-0.004414158,-0.0028051883,0.012922209,-0.009575525,-5.5835117e-05,-1.2106262e-05,-0.0053438367,-0.0044418653,-0.003735947,-0.007969834,-0.0081463065,-0.013535367,0.017151782,6.929273e-05,-0.02507682,-0.003568137,-0.017167145,-0.007857313,0.0016061887,-0.03185691,-0.0022092627,0.009284037,-0.008928093,-0.0036595764,0.004931456,0.0023325053,-0.0026616324,-0.0010852264,-0.004171703,0.018513763,0.006488211,0.013299329,-0.0018774869,-0.00989374,0.005899338,-0.025083391,-0.02048594,0.0015628687,-4.194863e-05,-0.00953978,0.013786983,0.0025673844,0.009804477,-0.006775692,-0.009681775,0.0064546894,0.00079393014,0.021672249,-0.0076759667,-0.00801314,-0.0015421081,0.02087833,-0.005115242,0.012531694,0.00063479505,0.0019444497,-0.0022111237,-0.019822916,0.0072995475,0.0049422197,-0.0032193046,0.005582668,0.0048957756,0.01953115,-0.00380099,0.0073759714,0.0064865733,0.0048822593,-0.0073638787,0.01273844,-0.016058875,9.875931e-05,-0.009995844,-0.010066526,0.006512274,0.002583718,0.02017852,-0.0044254707,0.010542754,0.013224269,0.0026848149,0.016721377,0.00415661,-0.0012370925,0.0072175963,0.0019518984,0.014663606,0.0055201543,-0.013575166,-0.0033935215,0.0010819221,-0.0039382786,9.064609e-05,0.008498934,0.008485025,0.0043499554,0.0057812077,0.0021812387,0.007949694,0.009048358,0.001553366,-0.009844651,-0.0068909135,0.01161111,0.009033004,0.0035493867,-0.009486136,-0.007805194,-0.015256059,-0.0065186825,0.015068304,-0.021055216,-0.005816241,0.0055600666,0.004894738,0.010003051,-0.006657942,-0.0015146413,0.008658343,-0.01383941,0.0029454017,0.0012200801,-0.0107143205,-0.00295354,-0.009288402,0.015047338,0.0028760135
CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)CN,0.002373268,-0.00540155,-0.00089004077,0.011281149,-0.004979064,-0.0020161958,-0.00142592,-0.0050606853,-0.0015467079,-0.0036546863,-0.007303052,-0.0043721255,-0.0112406295,0.013100784,0.002123604,-0.020250367,-0.003175525,-0.011451481,-0.0074174143,0.003257187,-0.022868624,-0.0009507837,0.005138742,-0.008917358,-0.0037904826,0.005409328,0.00072952267,-0.0010071733,0.00056559965,-0.0018356983,0.012575963,0.006233362,0.0105341505,-0.002927638,-0.006540304,0.0024389066,-0.01484431,-0.015348062,0.0015491159,-0.0036015506,-0.009955217,0.008049217,0.0017250888,0.0063060974,-0.0024088416,-0.0078414185,0.0042129457,-0.0020624027,0.014969593,-0.004932411,-0.006557562,0.00085412525,0.014613504,-0.0028493707,0.0078100525,0.0007080976,0.0026216311,-0.0007450031,-0.018083448,0.0041084797,0.002527481,0.00024630222,0.0063130204,0.0043137698,0.013466836,-0.0043741693,0.004255496,0.0049728574,0.005457863,-0.004058864,0.011593346,-0.011895873,0.0020327047,-0.005492177,-0.003399415,0.004985445,0.0018421533,0.015319521,-0.004083107,0.0090980455,0.0072216243,-0.00041431747,0.012370989,0.0016801126,-0.0016598944,0.0062577054,0.0012449143,0.009542361,0.0066525266,-0.010853084,-0.0028797816,0.0010634502,-0.0023664394,0.002269396,0.0052167634,0.009877946,0.00077319704,0.0029946147,0.0032633033,0.0054445444,0.007756677,0.0016157292,-0.00685977,-0.005335352,0.004905881,0.008553114,0.0062464676,-0.004255589,-0.004459312,-0.009982044,-0.0022896957,0.010102276,-0.01604467,-0.0037257476,0.003481823,0.0046791392,0.00461195,-0.0041281106,0.0001721168,0.003706783,-0.012722172,0.0004970869,0.0033163838,-0.006643536,-0.0021102983,-0.0050351773,0.012224274,0.002313031
CC(N)COCC(C)COC(OCC(C)COCC(C)N)OCC(C)COCC(C)N,0.002612277,-0.005483901,-0.0006651711,0.010566693,-0.0041035363,-0.0022601942,-0.0020577377,-0.0048424914,-0.0010642107,-0.0038723066,-0.0065621207,-0.0035948965,-0.010978697,0.011744574,0.002528871,-0.018811231,-0.0028594509,-0.010393949,-0.0069696847,0.00343954,-0.021045674,-0.000954648,0.0048130117,-0.008051146,-0.0035124423,0.0049777613,5.5714045e-05,-0.0012103805,0.0010928176,-0.0015917327,0.01119479,0.005290666,0.009744739,-0.0031319645,-0.004988758,0.001838455,-0.013502758,-0.014164435,0.0019187257,-0.0032216785,-0.00940867,0.0075054597,0.0015658475,0.00540045,-0.001820812,-0.0071285693,0.0037041092,-0.002062386,0.013879789,-0.0042895437,-0.0060984083,0.00087004155,0.013416551,-0.002364899,0.0069029294,0.0005289987,0.002482946,-0.0003542481,-0.017585391,0.003388952,0.0021311361,0.0003670957,0.006155513,0.003744561,0.011865977,-0.003682063,0.0034803797,0.0047453316,0.0058030235,-0.003296242,0.010572853,-0.011482031,0.0025209505,-0.004438905,-0.0026045404,0.0043858355,0.0022583837,0.01434746,-0.0039445115,0.008615654,0.0069542136,-0.00046174228,0.011612021,0.0015260597,-0.0014815908,0.0060134437,0.0012854743,0.008956097,0.00657221,-0.010234149,-0.0030974802,0.0009928718,-0.0030493978,0.001979352,0.004666808,0.009459186,0.0007038275,0.0025608782,0.0033378603,0.004722084,0.0066929664,0.0023081945,-0.0058000684,-0.0049174414,0.004381743,0.0083054025,0.0062577976,-0.0037203433,-0.004234912,-0.008933438,-0.0018978436,0.009134177,-0.015183911,-0.0037156632,0.0028183786,0.0043536406,0.003420703,-0.0032666624,0.00051278085,0.0032269638,-0.012020165,0.0006163055,0.0031688875,-0.0060816742,-0.0023702173,-0.003916508,0.012082376,0.0021380093
CC(N)COCC(C)COCC(C)CN,0.00012340862,-0.004232209,-0.0025502443,0.011981258,-0.009147288,-0.00060255243,0.0004816642,-0.0060936804,-0.0039334767,-0.0046815015,-0.0072177337,-0.008008158,-0.013019765,0.01687788,-0.0006260718,-0.02357666,-0.003877134,-0.015591603,-0.007669441,0.0015748199,-0.030897196,-0.0011270193,0.008860732,-0.007862398,-0.0038124209,0.0034155147,0.002393967,-0.0018388211,-0.00082749873,-0.003336478,0.017676663,0.0062259524,0.012886251,-0.0025170927,-0.009687306,0.005482169,-0.0244531,-0.019865224,0.0008355542,-0.000977329,-0.0093729235,0.013109947,0.0017290041,0.009925382,-0.00631674,-0.009681162,0.0060376944,0.00094408914,0.021454277,-0.008031663,-0.008064639,-0.0018926524,0.01931911,-0.0055565587,0.011358647,0.0006954358,0.0017383536,-0.0023982308,-0.019345373,0.00749852,0.0043062307,-0.0027019046,0.005397424,0.0046731327,0.018828094,-0.003491139,0.006033753,0.006026878,0.004826449,-0.007018704,0.011937277,-0.016084809,0.00024451502,-0.009308288,-0.009693971,0.006087144,0.0024699373,0.019499566,-0.004507481,0.009694723,0.012428357,0.0032073967,0.015627244,0.0043283636,-0.0013235658,0.0070088515,0.00194648,0.013271469,0.005865928,-0.01303722,-0.0027407184,0.00057938695,-0.0046516787,-1.3649464e-05,0.0077784425,0.0084007885,0.0044315048,0.0054240525,0.0018397311,0.007885872,0.00942592,0.0014590863,-0.0099111935,-0.007319245,0.011312934,0.008440485,0.0037900154,-0.009776465,-0.008308094,-0.014357907,-0.006573788,0.014114434,-0.019076118,-0.005503664,0.004614789,0.0044012098,0.010467913,-0.0063069956,-0.0012239716,0.008085883,-0.011907571,0.0026272126,0.0015915534,-0.0092808455,-0.0027633938,-0.008089382,0.014899729,0.002257418
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,0.0018072939,-0.0032784604,0.004828603,0.0009332788,0.0023394367,-0.0013450903,-0.002497539,-0.0008845418,0.0002835123,-0.0013909215,-0.0003799753,0.0026873045,0.00029007904,-0.0013208806,0.0022695665,-0.0016895342,-0.00333302,0.0028757048,-0.002371001,0.0010726955,-0.0018991055,-0.0018436138,0.00037434604,-0.0019385163,-0.00018177903,0.0025513438,-0.0025782022,-0.0016664976,6.3661486e-05,-0.0014338074,-0.0014009385,0.00020367699,-0.0012583379,-0.0046818117,0.0036624074,-0.0011220276,0.0035899146,-0.000727877,0.0011699838,-0.00052499864,-0.0018789752,-0.0017655343,0.000310509,-0.003827558,0.001896305,0.0009508794,-0.0012519318,0.00061258674,0.0013160836,0.0004903171,0.0007932922,-0.0012538955,-0.00059236353,0.0029344044,-0.0036436347,0.0023369626,-0.0017693778,-0.0008229939,-0.003213379,-0.0011196691,-0.001681543,0.0025980612,0.002086738,-0.00119219,-0.00046191085,-0.00023762882,-0.0010111602,0.0013476489,0.0016963733,0.0022400152,0.00035461504,-0.0005589966,0.0016903691,0.0004499131,0.005070704,-0.003017079,-0.00042287447,0.0013548667,-0.0013869507,7.297285e-05,0.0014456548,-0.0002136305,0.0010252176,0.00082492747,0.0018922053,0.0004744809,-0.0010181051,-0.0012040874,-0.0007738853,-0.0009103548,-0.00023279432,-0.00010846276,-0.0024919733,0.00054481067,-0.0016459152,0.001633116,-0.0024525938,-0.0011811713,0.0002980691,-0.0018386254,-0.002187105,0.0027946108,-0.0001337342,-0.0012614802,-0.0021555908,0.0020971284,0.002127245,0.0024341948,0.0001635626,-0.00022027083,0.0006581489,0.00039808312,-0.0025477703,0.0013528448,-0.0037819631,-0.0018587299,-0.000429241,0.002558493,0.00040897704,-0.0012919055,-0.0028867591,0.0012238538,-0.0017995576,-0.0009704442,-0.0015674308,0.0042221514,0.0037102401,0.0010318924
Nc1ccc(Oc2ccc(N)cc2)cc1,0.0018621599,-0.002283181,-0.0028923582,0.013428988,-0.009870233,-0.00032694777,9.509735e-05,-0.005923054,-0.0043818033,-0.0029414305,-0.008256444,-0.008403029,-0.014231691,0.017275698,0.0014242702,-0.02465018,-0.0059214737,-0.020311652,-0.00792395,0.0018055234,-0.033709586,-0.0023628676,0.009056047,-0.0066000074,-0.0024450815,0.0032507456,0.0020200857,-0.0029652854,-0.0016533583,-0.002589549,0.018277846,0.0072202026,0.0148997875,-0.0028643797,-0.011333307,0.0075415727,-0.027710656,-0.02114836,0.0008001046,0.00031311717,-0.010811019,0.013785289,0.0025762338,0.009283782,-0.007981958,-0.009069339,0.0056396183,-0.00097376667,0.023168439,-0.007713753,-0.008750154,-0.0008201394,0.022862915,-0.0062198,0.013591029,-0.000894072,0.0021893932,-0.0021769467,-0.020074,0.008152595,0.0045010094,-0.0045826407,0.005133358,0.0062379194,0.020757098,-0.004143869,0.009385011,0.0067293895,0.005766429,-0.009555373,0.012397042,-0.015856283,0.0015788786,-0.010962475,-0.011427141,0.006750864,0.0021137819,0.021108588,-0.0034820354,0.010453807,0.014973297,0.004051053,0.017871113,0.0031978171,-0.0022248887,0.008051966,0.0019637784,0.014776136,0.0047365203,-0.012594093,-0.0010151826,0.00029757898,-0.004397162,-0.0015582344,0.009811259,0.009322393,0.0044191442,0.005800362,0.0016368984,0.0064724227,0.009157814,-0.00011166185,-0.011431661,-0.0069267573,0.011561681,0.008354866,0.0039819097,-0.010442411,-0.009342305,-0.016389824,-0.006295597,0.01574178,-0.022992628,-0.0050972793,0.005958558,0.004339882,0.011123478,-0.005269817,-0.00090260874,0.008572024,-0.012118697,0.003654777,0.00025341054,-0.010452917,-0.0018429789,-0.010524938,0.013197657,0.0035214853
Nc1ccc(N(c2ccc(N)cc2)c2ccc(N)cc2)cc1,0.0033690669,-0.0006621359,-0.0017902758,0.013886441,-0.009206928,-0.0014524716,-0.0010225438,-0.004691352,-0.002915408,-0.0017036664,-0.009138483,-0.00687827,-0.014287969,0.016238872,0.004005048,-0.024783479,-0.006478321,-0.021610616,-0.007838365,0.0015867706,-0.031580254,-0.004156867,0.007577711,-0.0061665205,-0.0011999884,0.0037026862,0.0014226087,-0.0027132155,-0.0019722022,-0.002360941,0.016167143,0.008350577,0.013964452,-0.0022381495,-0.010088725,0.006665854,-0.024946764,-0.019584093,0.0003787782,-0.0009789197,-0.01308692,0.011965295,0.002805892,0.0071147573,-0.0074681966,-0.0077783903,0.0037827697,-0.0031982064,0.020735696,-0.005448114,-0.009406466,0.0018606745,0.022428885,-0.0057326485,0.013339613,-0.0019666231,0.003073522,-0.0013858604,-0.02079062,0.007432871,0.004061917,-0.004172489,0.006674233,0.006200932,0.01894626,-0.0044293813,0.010510074,0.006869601,0.007941765,-0.009426607,0.012759488,-0.013605232,0.0041168295,-0.009994829,-0.009197026,0.0069506476,0.002149419,0.019875817,-0.0019484153,0.011477856,0.013343064,0.0038010813,0.018621713,0.0010816288,-0.003902386,0.008879619,0.0019668574,0.013542424,0.004506561,-0.011763358,-0.00045965705,0.00093625207,-0.003571712,-0.0011049369,0.00926233,0.010858556,0.0028894069,0.004558693,0.0022836637,0.004792477,0.0072012115,-0.0013435669,-0.011121158,-0.0049797883,0.00859583,0.00775387,0.0056180386,-0.006507526,-0.006914543,-0.016366772,-0.0043312535,0.013694812,-0.022914,-0.0045271264,0.0068984427,0.0046364204,0.0077744643,-0.003130286,0.0002674244,0.0061606057,-0.012555224,0.0027014846,0.0018774071,-0.009520376,-9.402633e-06,-0.010050816,0.009883374,0.00458296
CC(C)(c1ccc2c(c1)CN(c1ccccc1)CO2)c1ccc2c(c1)CN(c1ccccc1)CO2,0.0021393374,-0.0031778058,0.0019360166,0.008900804,-0.00387253,-0.0027418039,-0.0023826356,-0.002466322,-0.0024096672,-0.0019555688,-0.0049729203,-0.0034435268,-0.007280547,0.0077641243,0.0031644371,-0.014845254,-0.0055362526,-0.009447636,-0.005617059,0.0021129567,-0.018479824,-0.002991288,0.005142672,-0.006032181,-0.00050214096,0.0024603722,-0.0015311968,-0.0015192201,-0.00063046254,-0.0021135937,0.008001755,0.0035720118,0.0070466814,-0.004169505,-0.0020900723,0.005129928,-0.011717422,-0.010124742,0.0013152952,9.268429e-05,-0.008779228,0.0073931846,0.0022031856,0.0011871741,-0.002376167,-0.004044709,0.0011004973,-0.0017490303,0.011938795,-0.0027366467,-0.0047854567,0.0012304336,0.0135480305,-0.0009741052,0.006865696,4.9046706e-05,-5.5711716e-06,-0.0015340755,-0.0135690905,0.0031392577,0.003113104,-0.0020208824,0.006250169,0.0032403374,0.010435053,-0.0025688345,0.0056183385,0.005007402,0.0057237586,-0.0051188343,0.00643825,-0.006857075,0.0038299523,-0.0059348666,-0.0019542277,0.002335947,0.0016746856,0.011289485,-0.002707813,0.0063541685,0.008760505,0.0025588311,0.012537924,0.0003620797,-0.0014187377,0.006561325,0.00047988072,0.007436744,0.0026074345,-0.0060047545,-0.00028716587,9.302888e-05,-0.002801815,-0.0003388445,0.004371685,0.0063283215,-0.00016079983,0.002104219,0.0016440044,0.0013993876,0.0022827294,0.0021068305,-0.007432161,-0.0047894698,0.0040774713,0.005657068,0.0051976508,-0.0007831382,-0.002358336,-0.010501588,-0.0031102598,0.008460021,-0.015552986,-0.0030064206,0.0032417094,0.00261378,0.005118663,-0.00012808852,1.5345635e-05,0.004149382,-0.008263728,0.0021149926,-0.00012949668,-0.005791044,-0.0013830103,-0.0035641757,0.007876394,0.0024119513
CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,-0.00015229918,-0.0036407374,0.0074706264,-0.017710447,0.011206269,0.004738177,-0.0023178086,0.0005496978,0.0056937607,-0.0052821008,0.0077959136,0.011007946,0.009818546,-0.014057925,-0.0028041457,0.025485313,0.006864492,0.025723957,0.007504343,0.0044949986,0.030685348,0.004050675,-0.0016608443,0.0019204766,-0.0017412016,0.0039415024,-0.0020122668,0.0027085645,0.0049952515,0.00065672584,-0.013065873,-0.006764713,-0.013490807,-0.0027981622,0.010923417,-0.010132302,0.034773905,0.013487754,0.006878401,-0.006895475,0.0114327045,-0.018256426,-0.0071610427,-0.0065333266,0.009096801,-0.00012986455,-0.0046932786,0.006789658,-0.01795057,0.0060429946,0.007001808,-0.009564993,-0.026278652,0.01280313,-0.017874941,0.0021316386,-0.0013879705,0.004167269,0.01605374,-0.0049380027,-0.010196778,0.010865164,-0.0039411616,-0.0068817437,-0.015559704,0.004247733,-0.017629644,-0.007833736,-0.009138561,0.016557477,-0.0091996305,0.006340187,-0.0035921894,0.013584692,0.014093978,-0.0098640565,0.003603587,-0.01336041,-0.0036836555,-0.015177787,-0.011721953,-0.0050747897,-0.024172675,0.008955513,0.0057710167,-0.006764494,-0.0012268731,-0.015443885,-0.0030629653,0.006593894,-0.0016577616,0.0006027622,0.0021009408,0.0062559764,-0.01374842,-0.005525613,-0.0042659054,-0.008197364,-0.0044536097,-0.00696246,-0.0024203826,-0.0012399498,0.0148754455,-0.0007875357,-0.012930322,0.0006954395,-1.2748875e-05,0.006027993,0.003854733,0.014644446,0.007980075,-0.017326733,0.024525661,0.007775371,-0.01399141,-0.007072162,-0.011131922,0.0065088407,0.0025396016,-0.008703034,0.006614292,-0.0025051786,-0.0017108938,0.009683548,-0.0028283414,0.017366644,0.00027927756,-0.0029582419
NCCOCCOCCN,-0.0011064317,-0.0023063952,-0.0008110441,0.009141371,-0.0068298127,0.00031704595,-0.0002562413,-0.006312171,-0.0039378707,-0.004676991,-0.0046955952,-0.0071726795,-0.009776607,0.013950646,-0.0010046833,-0.017425952,-0.005757505,-0.013025815,-0.0058368347,0.0030769054,-0.027384073,0.00071388134,0.010225513,-0.0066307792,-0.0029979835,0.0017666046,0.0016481313,-0.0012851037,0.0003463179,-0.004185125,0.01544381,0.002480762,0.011998604,-0.0027910753,-0.0075143967,0.003604332,-0.023442116,-0.018621884,0.00043507107,-0.0007329965,-0.0055998946,0.012077029,-0.00018645963,0.010449316,-0.007613886,-0.006936618,0.0051722135,2.9530376e-05,0.021479625,-0.008651705,-0.006071753,-0.004407146,0.018050278,-0.005957904,0.008569825,0.00031576585,-0.0013061026,-0.0023214624,-0.015443359,0.006806817,0.0010831617,-0.0012414558,0.0025322295,0.0035225644,0.016777799,-0.00052817445,0.0032233081,0.00441687,0.0032730037,-0.0069493963,0.00849878,-0.016453516,0.0010930542,-0.008798223,-0.008634022,0.0025227265,0.0025702622,0.01818896,-0.0030297684,0.007942406,0.0137641225,0.006480677,0.01279054,0.005994091,-0.001481764,0.0054831095,0.0020351391,0.010702408,0.0054166587,-0.012021398,-0.0033682976,0.0009529134,-0.005501117,-0.0016030744,0.0052955346,0.0057375324,0.0060529877,0.00547276,0.0009817157,0.006169987,0.008798707,0.0017745588,-0.010766112,-0.008549657,0.011715847,0.0061505465,0.003566849,-0.010554549,-0.010315813,-0.0141532235,-0.007987119,0.012126597,-0.015502771,-0.006301109,0.002864657,0.004010396,0.010705516,-0.0039469106,-0.0018787906,0.006457689,-0.00968685,0.0050906353,0.0001311265,-0.007733878,-0.001918429,-0.0056953547,0.014787064,0.0011534151
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,0.001524902,-0.0064317267,-0.0013231877,0.010118803,-0.006662655,2.985727e-05,-0.0011707805,-0.0061552324,-0.0024539144,-0.00435567,-0.006770887,-0.004469703,-0.011608699,0.013339177,0.0019665877,-0.020550692,-0.0015755668,-0.010604437,-0.006629576,0.0034874752,-0.023799026,-0.00087012886,0.0063342284,-0.00982652,-0.0047595585,0.0051423353,0.0016463869,-0.0012620856,0.0011798814,-0.0015585739,0.013705608,0.0058160066,0.010594465,-0.00208917,-0.006298473,0.0023389515,-0.015457073,-0.015195064,0.0023821192,-0.003413478,-0.009211703,0.008143532,0.0023322427,0.0072360085,-0.0021399334,-0.008650715,0.0039606504,-0.0009817891,0.01617285,-0.0056072446,-0.0062335166,-0.0013500247,0.014719674,-0.0022027632,0.0075468738,0.0019574794,0.0023760395,-0.0008718702,-0.017770028,0.004805924,0.0023615807,-0.00030994695,0.006518523,0.0040079365,0.015620544,-0.0045265155,0.003271002,0.0049779685,0.0038791029,-0.00343767,0.012335753,-0.013626812,0.0012375247,-0.0058634677,-0.004066054,0.00481194,0.0023482712,0.017509494,-0.0040061725,0.008177855,0.007627039,-0.0008391645,0.013063891,0.0031609922,-8.71364e-05,0.0062020496,0.0010297718,0.009778391,0.006479391,-0.012089776,-0.0052728616,0.0012479695,-0.0030466337,0.0026594005,0.006261005,0.008422221,0.0017468287,0.0028887298,0.0030499247,0.005802284,0.009202942,0.003153646,-0.006018929,-0.0052881152,0.005719315,0.009533562,0.0053733485,-0.0053384975,-0.00482977,-0.010553997,-0.0021805782,0.010027951,-0.015662089,-0.0045034904,0.0023127757,0.0045727016,0.0045726914,-0.0061809765,0.00029305206,0.0038258051,-0.0132111395,-0.00038461667,0.0036187535,-0.008329323,-0.0017672968,-0.005214412,0.01457863,0.0012027174
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N,0.00072177313,-0.0067111626,0.005615102,-0.007137546,0.003953346,0.0025467216,-0.0036883974,-0.004110865,0.0020125182,-0.005503441,0.0026521012,0.0049128244,-0.0006618183,-0.0022607225,-0.0012484821,0.006537108,0.0032460429,0.012820536,0.0014714496,0.0052097496,0.006576443,0.0018849054,0.0024722936,-0.004653234,-0.0034682772,0.004646172,-0.0010246052,0.0012115565,0.0052600857,0.0010133376,-0.0017123038,-0.0007776795,-0.003929319,-0.004181032,0.0058654305,-0.0032896474,0.015165962,0.0003288705,0.006552412,-0.0058346963,0.00208688,-0.0075816326,-0.003357647,-0.0012480859,0.0060316026,-0.0038438635,-0.0019809236,0.005509749,-0.002191985,0.0011410536,0.0014083022,-0.007665321,-0.008412154,0.0076051145,-0.00842933,0.0023701158,0.0002844492,0.0020664046,0.0008229317,-0.0014160294,-0.004555893,0.0072112517,0.0010214355,-0.0013125956,-0.0016965875,0.000853505,-0.010554439,-0.0026052073,-0.0041297833,0.009451182,0.00023000035,-0.003189059,-0.00073815323,0.005798185,0.008055925,-0.0051154913,0.0038634427,0.0003413977,-0.005336386,-0.005229111,-0.0023642397,-0.005229609,-0.00709561,0.0071380204,0.004846707,-0.001415927,-0.00015160441,-0.0052151703,0.0021645753,-0.002258001,-0.0040925965,0.0020692395,-0.0008922932,0.006245552,-0.006491992,0.0009032618,-0.0024792473,-0.0037241327,-0.00050721434,-0.000878674,0.002785944,0.0028190534,0.008142034,-0.004181831,-0.005425319,0.0067727976,0.004058661,0.0017245698,-0.00042442977,0.004980365,0.004583163,-0.006108709,0.007692722,0.0028637415,-0.008244049,-0.0019181576,-0.0057222154,0.001320784,0.0021079823,-0.0028300732,-0.0041034576,-0.0017903047,-0.0006849002,0.0013507758,-0.0035132165,0.009275872,0.007847134,-0.0012817318
