smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63
CCCCC1OC1CCCCC1OC1CCCCCCCC(=O)Oc1ccccc1,0.0018187901,0.004810324,-0.001982037,0.0013944167,0.0026440993,0.0012245232,-0.002918844,-0.0036599261,-8.984469e-05,-0.0029627588,-0.00091726705,-0.0015412238,0.004823899,-0.003729485,0.00026721507,0.0013478696,0.002890478,0.0032008234,0.0014440641,0.0010429309,0.0033828886,0.0013739523,0.0012346993,0.005180599,0.0012671482,-0.0024385327,0.0016530943,0.0025698887,-0.0030714553,0.0007527238,0.0014264877,0.0038666483,0.0014073616,-0.0016127736,-0.0009512119,0.0048228744,0.0003194809,0.0044753123,-0.003475369,0.00028228015,-0.002353412,-0.0002222571,-0.00115427,-0.002151899,-0.0027827045,0.0029663537,0.00038742647,-0.00045454875,-0.0017833847,0.0116884485,0.0025848998,0.003614347,0.00022629579,-0.0012550745,-0.0016736174,0.0037509832,0.0017733295,0.0003681574,0.00020767562,-0.0015603481,0.002959482,-0.002918818,0.0035129432,-0.006199669
COc1cc(COCC(O)CN)ccc1OCC(O)CN,-0.0009350525,0.004918415,-0.0023031076,0.0025719744,0.0025966559,0.0008952683,-0.0045997193,-0.0020616828,-0.0019783778,-0.0015057083,-0.0029039783,-9.1023365e-05,0.0050071664,-0.0025467593,-0.0010419898,-0.00013738126,0.00251514,0.004949132,0.0004943684,0.0021910355,0.0034966683,0.0014643874,0.00063219457,0.0051230825,0.0021742713,-0.00243892,0.00043273997,0.002987043,-0.002154002,0.0007171761,0.0012900298,0.0030097999,-2.1825079e-05,-0.00072000735,0.00066295546,0.0031850543,0.0006378833,0.0034220722,-0.0040852055,-0.0008411901,-0.00054939557,-0.0010838117,-0.0022109263,-0.001705315,-0.0028653624,0.0040081143,-0.00029961206,-0.000586167,-0.0021241547,0.011824201,0.0029982906,0.005191756,-0.0009994982,-0.00013377331,8.716434e-05,0.0039629196,0.0031993259,-0.0008619465,-0.00019923039,-0.0010255696,0.0017207386,-0.0032855542,0.0031930935,-0.0069685867
COc1cc(COCC2CO2)ccc1OCC1CO1,-0.00073450524,0.004230881,-0.0025314596,0.0027620746,0.003160501,0.001608311,-0.0040278714,-0.0021307366,-0.001891084,-0.002270801,-0.0032680929,-0.0008107443,0.0038950127,-0.0029418338,-0.0013007298,-0.00023863837,0.002128956,0.005644325,0.0012011295,0.0017942935,0.003357214,0.0011124983,0.0012701845,0.005014783,0.0012954976,-0.0027519597,0.00060448016,0.0030295542,-0.0023016706,0.0007431898,0.0013674786,0.0038645975,0.0008571809,-0.0007645595,0.0007016931,0.0037104338,3.4837052e-05,0.0029513612,-0.00394365,-0.0009584101,9.6362084e-05,-0.0006079208,-0.0019503804,-0.0019970555,-0.002731714,0.0034721503,-0.00031626783,-0.00011456013,-0.0021778254,0.011446585,0.003356046,0.005460027,-0.0005862629,6.086845e-05,-0.0001469506,0.0048281183,0.0026304163,-0.0017029243,-0.0005663447,-0.00064968783,0.0023819879,-0.0035155592,0.0022362676,-0.007362915
CC1(C)CC(N)CC(C)(CN)C1,0.0010838276,0.0056977887,-0.0028003408,0.0013493984,0.0033563115,0.00077017955,-0.00393805,-0.001405927,-0.0022117328,-0.0009811064,-0.001832163,-0.0014789696,0.0051343665,-0.0034419056,-0.0011196714,-0.0007820185,0.0019668927,0.0059948023,4.2612664e-05,0.0024806745,0.0042152684,0.0022763237,-7.597031e-06,0.0054889526,0.001484137,-0.0020037605,0.0011831315,0.0016267281,-0.0034580398,0.0008531725,0.0021474175,0.0013736398,0.0011324431,-0.0015798355,0.0004896283,0.0036973841,0.0011929441,0.0030972548,-0.0042967387,5.8831647e-06,-0.002082862,0.0002053415,-0.0025947392,-0.0009794813,-0.0035445308,0.0041879555,5.6567602e-05,0.0009237211,-0.002122922,0.011762409,0.003805927,0.004646744,-0.0010545352,-0.00022403244,-0.000236094,0.0030653388,0.0027599353,-0.0014932156,-0.00032008812,-0.0018574083,0.0018870006,-0.0028715394,0.0041083973,-0.006602443
COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,-0.00039284956,0.0021521216,-0.0014159046,0.0014735959,0.0015700553,0.00042992877,-0.0019824458,-0.0031458533,-0.005104498,-0.0020592744,-0.002052622,-9.0623274e-05,0.0029516928,-0.0006013606,-0.0015310198,0.002701344,0.0032893242,0.00115004,0.00067007914,0.0012721261,0.00055494625,0.0019580536,-0.0010714245,0.0037223585,0.0014728736,-0.0025272951,-0.0009244717,0.0048088795,-0.00046141632,0.00050544087,3.6252663e-05,0.0027989605,-0.0012604021,-0.0008513802,-0.0007586819,0.0041790046,-0.0011570342,0.0012721624,-0.0035286704,-0.002068785,-3.707409e-05,-5.9476588e-05,-0.00047620758,-0.0028950889,-0.00065331813,0.0032555144,-0.0011673272,-0.00037358887,-0.0015684806,0.011805085,0.0019525457,0.005697083,0.0005392693,-0.00019719545,0.0012805676,0.0028141136,0.003998149,0.00040288223,0.0002243463,-0.0006321231,-3.0275434e-05,-0.0012581265,0.001978293,-0.007099187
COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,-0.00020508934,0.0030804407,-0.0022415165,0.0011677761,0.00050533004,0.0013521719,-0.00091865566,-0.0025384317,-0.0054190857,-0.0015518358,-0.002199702,0.0001484252,0.0036848225,-0.0011717286,-0.0012722369,0.0022311118,0.0027500857,0.00079033524,-3.2817014e-05,0.0008178069,0.0005538473,0.0020232443,-0.0007391367,0.0036386177,0.00090547465,-0.0021224027,-0.001271444,0.003900994,0.000108290464,0.00026284065,-0.0009828955,0.0025546793,-0.0015673027,-0.0012088432,-0.0008845653,0.0046634283,-0.0010375008,0.0013979664,-0.0028465083,-0.0029382622,-0.0007733749,-9.883079e-05,-0.001761674,-0.0027492903,-8.302322e-05,0.0028018309,-0.0010234173,0.00013451837,-0.0019608985,0.010945687,0.0010933643,0.005344926,0.00090992963,-0.0006897142,0.00085783657,0.0019142502,0.0029369276,0.00065164454,-0.00040999055,-0.000118480064,0.00017060526,-0.0009785686,0.0012724083,-0.007500116
COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,0.0004324643,0.00298387,-0.002805248,0.0014781826,0.00095911697,0.0011723556,0.00027500652,-0.0026124902,-0.005070799,-0.0013823807,-0.001976177,-0.00044295297,0.002517093,-0.0013076141,-0.00029684417,0.0016544946,0.002726186,0.0011384934,-0.00012714975,0.00044388417,0.00021055155,0.0027402807,-0.00048778811,0.003180422,0.00043194927,-0.002541603,-0.0011382267,0.003316034,-0.0003273636,0.0009078095,-0.001039654,0.0026573464,-0.001755774,-0.0017380253,-0.0006618742,0.004686564,-0.0017041508,0.0011779433,-0.0034324424,-0.0024384921,-0.0013963748,-0.0009828273,-0.0009347601,-0.0031847414,0.0006597503,0.0016171271,-0.0018380638,-8.840114e-05,-0.001593139,0.0106054135,0.000705441,0.0060207727,-0.00046953,-0.0014340123,0.0008052951,0.0008771494,0.0014203433,0.0009478838,0.00017611124,-0.0015456071,-0.00010371301,-0.0009873519,0.0014917776,-0.0073290337
O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,-0.00053971633,0.003503412,-0.0013567517,0.00065357704,0.0017864127,0.0012290096,-0.0030872803,-0.0036578786,-0.0029373374,-0.0024700658,-0.002893664,0.0005213355,0.004234895,-0.0022375863,-0.0014203712,0.0021660589,0.0034689587,0.0019425787,0.00042685214,0.0002711895,0.0016726945,0.00061618723,-0.0006988996,0.0035362244,0.0013497844,-0.0014056233,5.2160583e-05,0.0043271948,-0.001026731,0.0003088303,-0.00075197546,0.0032913247,-0.0010596672,-0.001162414,-0.00069625094,0.00487585,-0.0012011398,0.0031466484,-0.004094309,-0.0017210422,-0.00021631643,0.0004903972,-0.00028410647,-0.0024710242,-0.0009613172,0.0041187955,-0.001132329,9.7882e-05,-0.00084663415,0.011971007,0.0018857615,0.0059938156,0.00062371814,-0.0015500113,0.0010035327,0.0033407067,0.0028279312,0.0005738316,-0.00033029355,-6.1563216e-05,0.00081101153,-0.0007257676,0.0020757802,-0.006928901
CC1(C)CC(CN)CC(CN)C1,0.00094289985,0.0058493502,-0.0023226077,0.001199828,0.003227584,0.000872368,-0.0040354086,-0.00149883,-0.0016725911,-0.0013992079,-0.002377905,-0.000691932,0.005209325,-0.0029049292,-0.0010472499,-0.0008025151,0.0020259693,0.0057200603,0.00010584574,0.0026346983,0.004847979,0.002102578,0.00045025,0.006052389,0.0018154811,-0.0023029516,0.0015202349,0.0021705446,-0.002828043,0.0005053142,0.002379765,0.0012892256,0.0009707352,-0.0012887721,0.0011610605,0.0034384392,0.0014669485,0.0032241559,-0.0039386824,-0.0004215706,-0.0011940291,0.00018594041,-0.0026015593,-0.0013436954,-0.0032897438,0.003924994,5.6019053e-06,0.0011308026,-0.0022333453,0.012110996,0.003823786,0.0048215496,-0.0009955498,0.00025178026,-0.00031789765,0.0030515767,0.002675768,-0.0015110197,-0.0005519986,-0.001873021,0.0020831688,-0.0031057764,0.0043072337,-0.0071706735
NCCCCCCCCCCN,0.0013089785,0.007027274,-0.0014829561,0.001232224,0.002237158,0.0008568722,-0.0036117472,-0.0008954439,-0.0019061575,-0.002066397,-0.0026563471,-0.00019016257,0.0060748123,-0.0032494217,-0.001288319,-0.0007159654,0.002898951,0.0049325153,-0.0004282361,0.002061924,0.005036097,0.0022063367,0.0010799405,0.006365964,0.001970552,-0.0024866955,0.001291241,0.0032237559,-0.0031003058,0.0009761257,0.0021757567,0.00090255076,0.0011734534,-0.0014279843,0.0015537112,0.0039456766,0.0017402284,0.0024342267,-0.0037976485,-0.0013044896,-0.0012677619,0.00013290346,-0.00232251,-0.00084338896,-0.0033735014,0.0034529632,8.338876e-05,0.0014524534,-0.0019438537,0.012408281,0.004430454,0.004710169,-0.0016198088,-0.0007122196,-0.00058675837,0.0032850574,0.0027692933,-1.611188e-07,-0.0019948091,-0.0017802129,0.0018499233,-0.0038176468,0.0041077808,-0.0072197616
c1coc(CNCc2ccco2)c1,-0.0003899131,0.005961098,-0.0018625548,0.001559359,0.0033333562,0.0006320048,-0.00341772,-0.0010787975,-0.0030339323,-0.00292042,-0.004804396,2.256292e-05,0.004579067,-0.002359802,-0.0022688229,-0.0010080226,0.002309394,0.0060550477,0.00075547304,0.0021621198,0.0043696063,0.0012806933,0.00067919376,0.0042914506,0.0012899227,-0.0023365244,-0.000104919716,0.0037644305,-0.0024729483,4.1550957e-05,0.0008117873,0.0023307484,5.4617878e-05,-0.00038308045,0.0020293307,0.003908299,-0.0003013499,0.0023970697,-0.004805005,-0.0019170316,-9.424146e-05,-4.6963338e-05,-0.0021678274,-0.0016136449,-0.0033601595,0.0039569763,-5.767867e-05,0.0016721841,-0.0022615318,0.010398243,0.003944083,0.0054804436,-0.0019231825,0.00031935424,-0.00042260904,0.004847393,0.0029177256,-0.001391842,-0.0024418589,-0.0011711894,0.0019011395,-0.0026856158,0.0027591959,-0.0077113984
COc1ccc(OCC2CO2)c(CCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.0018709889,0.005381195,-0.001287926,0.001623272,0.0005123373,0.0010699478,0.00083574,-0.002013785,-0.0036114557,-0.00067707524,-0.0008436367,0.0005974286,0.0044434574,-0.0011589546,0.0003360901,0.0017449576,0.0028934972,0.0011114124,3.3802353e-05,0.000986319,0.0016653351,0.0028381404,0.0008766034,0.0066776304,0.00021793693,-0.0018014773,-0.00020679517,0.0014232863,0.00023180433,0.00043159164,-0.00033354666,0.0013911193,-0.0012588263,-0.0018730932,-0.0005642036,0.005103456,-0.001343919,0.0027874066,-0.0026032906,-0.0012744414,-0.0025632111,-0.0012883982,-0.0022124322,-0.003470812,-0.00041957851,0.0020909142,0.0010618465,-0.00063590147,-0.001513208,0.01031873,0.001534529,0.0048466385,0.0006327776,-0.002420213,-0.00038733706,0.0006569722,0.0011010505,0.00024817325,-0.0004564207,-1.8074177e-05,-0.0010282891,0.0004928699,0.0038108304,-0.0073587047
COc1ccc(OCC2CO2)c(CCC(=O)OC2CC3OCC(OC(=O)CCc4ccc(OCC5CO5)c(OC)c4)C2O3)c1,0.0016212063,0.0040836334,-0.0021989243,0.0016625305,0.00038792565,0.0021799481,0.0005607903,-0.0015469078,-0.0038985917,0.00019392371,-0.00042902492,-0.001166387,0.0022371747,-0.0015724096,0.0012638513,0.001363799,0.0023356536,0.0016846433,0.00029580668,0.0007308312,0.000855512,0.0021664482,0.0005695175,0.0068622734,-0.0010840576,-0.001883619,-0.001077092,0.0013602376,0.0001092609,0.00015007053,0.0011367374,0.0014285371,-0.0003810739,-0.0028230404,-0.0012597765,0.0042594727,-0.001189841,0.0024756175,-0.0023423154,-0.0012074085,-0.0018147891,-0.0013769572,-0.0013045343,-0.0036961474,0.0008645118,0.0023129592,0.0018341066,-0.0015014652,-0.0011810781,0.009781487,0.0016779853,0.0066613085,-0.00040591578,-0.0030178884,0.0010082033,-0.00020459993,0.00043118186,0.0003595692,0.0013098717,-0.0010439241,-0.0016974686,-3.018137e-05,0.0041313414,-0.008277549
COc1ccc(OCC2CO2)c(CCC(=O)OCC(COC(=O)CCc2ccc(OCC3CO3)c(OC)c2)OC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.0011708746,0.0041937996,-0.0040705567,0.0017632237,-0.00035279617,-5.3395983e-05,0.0015465263,-0.0011433773,-0.0029909853,-0.00012196787,-0.0012388788,6.877235e-06,0.0031518955,-0.0019828603,0.0012739561,0.0031275675,0.0021998398,-0.0009515062,-0.0003946945,0.001887213,3.8656406e-05,0.0013338141,-0.00030092243,0.007467322,-0.001290381,-0.003331309,-0.00018859527,0.002329233,0.0018751118,-0.00068571046,0.00015063072,0.0014483202,-0.00085736904,-0.002989831,0.0002963799,0.003520444,-0.00016818382,0.0025913017,0.0015993686,-0.0009970879,-0.00014822371,-0.0007910447,-2.446957e-05,-0.0025150701,-0.0008991165,0.002298587,0.0021161176,-0.0007320009,-0.0043192855,0.009364973,0.0031515835,0.0045335987,-0.001976816,-0.0036913399,-0.00037270412,-0.003104852,0.002223963,-3.2302924e-06,0.0013713241,4.8232265e-05,-0.00060462113,0.00094257575,0.005253842,-0.008312563
CC1CCC2C(=O)OC(=O)C2C1,0.0010462897,0.0059621725,-0.0023229402,0.0016912343,0.0038668886,0.001144344,-0.0039674556,-0.0018756286,-0.0011595376,-0.0017329901,-0.0025392221,-0.0012284752,0.0046392847,-0.0032962784,-0.00075764954,-0.0009091031,0.0018038247,0.0059361327,0.0003816327,0.002118444,0.0049010925,0.0017739721,0.0006391823,0.0058745416,0.0015756022,-0.002472546,0.0017145397,0.0023207814,-0.0028263703,0.0004936587,0.0022899508,0.0019600457,0.0008401391,-0.0009803954,0.00044452678,0.0036166906,0.0007056836,0.0036076717,-0.0038118353,-0.0003034221,-0.0013862196,-0.00019951654,-0.0026779566,-0.0014577284,-0.0033363195,0.0037341872,-0.00016799476,0.0010798704,-0.002356219,0.011874596,0.0035184445,0.00437767,-0.00065973494,0.00019323267,-0.0007517296,0.003678936,0.002107419,-0.0018272894,-0.0004232414,-0.001393375,0.0018470013,-0.002811214,0.004173966,-0.0070904717
CC(=O)/C=C(/C)[O][Zn][O]/C(C)=C\C(C)=O,0.00018471386,0.0047920924,-0.0007699998,0.0014211359,0.0009844173,0.0007100329,-0.0037861755,-0.0027974513,-0.002165555,-0.002632128,-0.0035144966,-0.0013929226,0.0043283664,-0.000491241,-0.00031669624,0.0019160733,0.0016071489,0.0034744274,0.00032481086,0.002054147,0.0037289187,0.00031362846,0.0014450962,0.0057803243,0.0028886385,-0.0026086394,0.00039025024,0.002741333,-0.0020748228,0.0017326074,0.0031036097,0.0035836957,-0.00027389685,-0.0006961385,-0.0011812649,0.0035287216,-0.0008867327,0.0019459073,-0.004818813,-0.00055766944,-0.0009319326,-0.00032317475,-0.0028515868,-0.0016224682,-0.0029420725,0.0038023563,8.046627e-05,-0.00019323267,-0.00068729604,0.011895764,0.004131671,0.0042930604,-0.0005650115,1.635775e-05,-0.00060599763,0.0024485155,0.003382152,-0.0013922406,-0.0012852792,-0.0021187374,0.0006522592,-0.0030405745,0.0034995358,-0.0074302712
COc1ccc(OCC2CO2)c(C(c2ccc(OCC3CO3)c(OC)c2)c2cc(OC)ccc2OCC2CO2)c1,0.00096591096,0.0039068693,-0.0017295312,0.0017676488,0.000466438,0.0016589656,0.00018608663,-0.0018809647,-0.0037745303,-0.0019547576,-0.0017818939,-7.733941e-05,0.0026853476,-0.0018129759,-5.3936616e-05,0.0010532662,0.0032667397,0.00050187856,-0.00040913187,0.00056312,5.663652e-05,0.0016175508,0.0008037796,0.0055461656,-0.00025770813,-0.0014904835,-0.0012462786,0.0016233223,-0.00036148354,-0.00047179684,-0.0008184393,0.0016843504,-0.0015847571,-0.002498507,-0.0005276359,0.0055328906,-0.0013591461,0.0016889805,-0.00217509,-0.0012907078,-0.00075590704,-0.00032681716,-0.0006300537,-0.0037861243,0.00020057615,0.0018880181,-0.00012533367,-0.00024291128,-0.0010450068,0.010752199,0.0009303824,0.0062594726,-0.0006523519,-0.0027281009,0.0008780863,0.00049848016,0.0006626453,0.00055543846,-0.0007573534,-0.000101410784,-0.00085897744,-0.00023818761,0.003817561,-0.0069592493
COc1ccc(OCC2CO2)c(CCCC(=O)OCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.0022683395,0.006051697,-0.0014234111,0.0011330973,0.0007694643,0.0012472561,0.00088961143,-0.002255914,-0.004014143,-0.0006056139,-0.0011482742,0.00044908922,0.0042641535,-0.0010217968,0.0002612993,0.001008179,0.0024339221,0.0014101826,0.00027038995,0.0015603486,0.0016029021,0.0029658098,0.0011730979,0.006799465,0.00057544187,-0.0013113958,0.00043495768,0.0017625159,-9.241514e-05,0.00011820346,0.00030904356,0.0010369401,-0.00065576006,-0.0017062309,-0.00075367745,0.005347496,-0.0013168454,0.00316488,-0.0026553236,-0.00042757578,-0.002794208,-0.0016508908,-0.0021773493,-0.0030034333,-0.000128699,0.002378,0.0011290349,-0.0014129579,-0.0009339368,0.009825546,0.0017208569,0.004820639,0.0010053471,-0.0022660363,0.0008157315,0.0010245191,0.0014575943,0.00081938226,-0.00050142594,6.4499676e-05,-0.00054623466,0.00052945036,0.0029171463,-0.008065439
CC1(C)CC(N)CC(C)(C)C1CN,0.0013348637,0.005853215,-0.003065099,0.0013504983,0.003357986,0.0008358641,-0.004205457,-0.0013228332,-0.00186304,-0.0012303088,-0.0016598571,-0.0014308393,0.0051009245,-0.0033039283,-0.00093606487,-0.0006288737,0.0021116147,0.0064233113,0.0001718644,0.002808444,0.004069769,0.0021675471,-9.439769e-05,0.005168954,0.0014624055,-0.0021349262,0.001082377,0.0015553785,-0.003423728,0.0010171458,0.002260475,0.001852355,0.0011315504,-0.001680247,0.00017574127,0.0034046043,0.0013152547,0.0034373123,-0.0043369224,0.00028110482,-0.0021143341,0.0003103409,-0.0025364822,-0.0010222085,-0.0035289712,0.004156881,9.557605e-05,0.0007109847,-0.0021266604,0.011681398,0.003945154,0.0045852712,-0.0010549561,-0.00017776806,-0.0005309293,0.0034463932,0.0025212187,-0.0012594163,-0.00014302135,-0.0016942741,0.0018488639,-0.002638842,0.0036195153,-0.0063910093
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.002171685,0.0051549897,-0.0015545934,0.0014287722,0.0009128973,0.0011740327,0.00091085304,-0.001802637,-0.0036086543,-0.00048418902,-0.00085078366,0.0005821481,0.0041693337,-0.0013044626,0.0004705917,0.0016104449,0.0026095016,0.0011005234,-0.00015129894,0.0009922725,0.001481099,0.003082443,0.00078179524,0.006703711,0.00012088381,-0.0017260718,-0.00027196686,0.0016564848,-1.0116026e-05,0.00061044097,-0.00039470522,0.0014478564,-0.0011913641,-0.0020047226,-0.00072858017,0.0054366123,-0.0014961604,0.002432188,-0.002667076,-0.00094366167,-0.0025928738,-0.0012242333,-0.0021214448,-0.0033961758,-0.000609234,0.002305801,0.00091587007,-0.0007346384,-0.0014916621,0.010308637,0.001477899,0.0047060656,0.0008828561,-0.0023887614,-0.00020391215,0.0005533793,0.0012758784,0.0002130447,-0.00017248467,0.00017375313,-0.0009632595,0.0004872894,0.0037751338,-0.0074050156
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.0020527383,0.0052748136,-0.0019832756,0.0012734607,0.0012719296,0.0012109093,0.00080621336,-0.0021773977,-0.0038075214,-8.0714e-05,-0.00053406693,0.00032525611,0.0038677026,-0.0012388378,0.00026601367,0.0013285093,0.002387099,0.0014216322,0.00033885613,0.0010989658,0.0020052548,0.0032170285,0.00069785235,0.0070939893,0.00011999905,-0.0012938636,-0.00019782607,0.0015779268,-0.0002326779,0.00022897217,2.1248125e-06,0.00090700807,-0.000988883,-0.0024603154,-0.0007125195,0.005859051,-0.0013226494,0.0027765837,-0.0029558828,-0.0010479717,-0.0025356943,-0.0011438099,-0.0013236674,-0.003163807,-0.00028809998,0.0024360837,0.00092710834,-0.0008412115,-0.0013397047,0.010002667,0.0017209183,0.004771846,0.0007037758,-0.0023593511,0.0004600333,0.0007534763,0.0010645427,0.00047843065,-0.00030132756,-8.2188286e-05,-0.0012239711,0.00016576238,0.003124782,-0.007521484
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.0020703683,0.0049178954,-0.0020345002,0.0011424688,0.0010357946,0.0015350704,0.0008721873,-0.00213484,-0.0039321026,-0.0003757961,-0.0009907875,0.0001493573,0.0036601592,-0.0008418206,0.00030332245,0.0006131828,0.0014950158,0.0012377612,0.00021159928,0.0017386661,0.0020135697,0.003244929,0.0012697203,0.00715666,0.0001156833,-0.0017238501,0.00040039886,0.0012751129,-4.527159e-05,0.00025701895,0.0008094534,0.0012527509,-0.0010600998,-0.0016721697,-0.0011007171,0.005041439,-0.0010690503,0.0034081917,-0.0028957063,-0.0014413698,-0.0024073785,-0.001222654,-0.0025274716,-0.0033454876,0.00035373122,0.0021775234,0.0016177595,-0.0016131457,-0.0013325042,0.009955368,0.0015184786,0.0047996067,0.00029267464,-0.0021837857,0.0013479497,0.0009967256,0.00066953525,0.00045791594,-0.00042362325,-0.000496299,-0.0009911712,-1.5552156e-05,0.0032594288,-0.008031635
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OCC3CO3)c(OC)c2)cc(OC)c1OCC1CO1,0.0009843009,0.004418984,-0.003151007,0.0010907534,-0.00043703616,0.0023716087,-2.4076551e-05,-0.002743913,-0.0018667486,-0.00049637817,-0.00301259,-0.00022141024,0.0020765178,-0.0021408573,0.0007580295,0.0029488727,0.0023735762,-0.0010589007,0.0005101338,-9.249849e-05,0.0015333099,0.0005738195,0.0021734426,0.0062259445,-0.00013906881,-0.0026225597,-0.00029738422,0.0022553294,0.0010215007,-0.00020520668,0.002251931,0.0011576735,0.0009315363,-0.0019117561,-0.0012971901,0.004155943,-0.00079424307,0.0018590512,-0.0005960418,-0.0019492293,-0.0010775048,-0.0013604774,0.0010658288,-0.0026691053,-0.0021405725,-0.000147474,0.00043880753,-0.0014670566,-0.0012789723,0.011968065,0.0014200099,0.0055477447,0.00019551697,-0.0033144578,-0.00016716588,-0.0005676816,0.0017105117,0.0019545457,-0.0005087834,0.00065858196,-0.0020615906,-0.0006308118,0.002947798,-0.008249017
CC(C)(c1occc1CN)c1occc1CN,-0.0011749109,0.0050550196,-0.0021144887,0.0022131624,0.0026172046,0.00097493595,-0.0040120995,-0.0016611472,-0.0025459044,-0.0037719347,-0.0044426396,0.00031441852,0.003940452,-0.0023283064,-0.0026621763,-0.00021011196,0.0022136373,0.005240243,0.00080040935,0.0025652726,0.003878831,0.00052949414,0.0007449214,0.004219411,0.0015333798,-0.0018306468,-0.0007565209,0.0040625166,-0.0023665149,-0.000153156,0.0015124613,0.003873732,-0.00022259587,0.00027950993,0.00087145553,0.0042704754,0.0002553817,0.0023060273,-0.0042103333,-0.0020216452,0.00042007212,-0.00021893717,-0.0021163533,-0.0018460974,-0.0026343674,0.0038925726,-0.0009510163,0.0012664068,-0.0024494722,0.010777596,0.002870271,0.005650424,-0.0020863968,0.00078998227,-0.00027486868,0.005996275,0.0025744177,-0.0011550621,-0.0016236138,-0.00094272103,0.0027317181,-0.00295352,0.0025785938,-0.008587446
NCCCOC1COC2C(OCCCN)COC12,0.0011118567,0.005046135,-0.0028392253,0.00244659,0.0035556238,0.0015756788,-0.0040036105,-0.0022359826,-0.0010495298,-0.0006739497,-0.0022145677,-0.0018673304,0.005151013,-0.0039761197,-4.5020133e-05,-0.00050237775,0.0014654137,0.0057826564,0.00030785426,0.0018572779,0.004493975,0.0024428256,0.0009157711,0.005889576,0.0013586059,-0.0022155996,0.0018358361,0.002013958,-0.0034575332,0.0005176207,0.002078925,0.0025225738,0.00073699746,-0.00081845606,0.00048703467,0.00393798,0.00052924827,0.0040300377,-0.0036115227,-3.971439e-05,-0.001886066,-0.0011012799,-0.0019693263,-0.00077552535,-0.0031758188,0.0035538487,-0.00031797122,0.00048461556,-0.0031635223,0.0112378225,0.0031415084,0.004073121,-0.000938497,8.543953e-05,-0.0010179062,0.0024626837,0.002349805,-0.001691414,-0.000106157735,-0.0017093746,0.002395751,-0.0034696348,0.0033805575,-0.0064813094
OC(COC1COC2C(OCC3CO3)COC12)COC1COC2C(OCC3CO3)COC12,0.0033328226,0.0034605237,-0.0022354731,0.0020167404,0.0014856905,0.0013838955,-0.002240833,-0.0030332694,-0.0027202219,8.9772046e-05,-0.0010792967,-0.002114142,0.0033037346,-0.0010735616,0.0018543415,0.0020932443,0.0016388195,0.0021981038,0.0006704582,0.0006505726,0.0015721638,0.0030417275,-0.00017070351,0.006130481,0.0008042194,-0.0016308762,0.0028777167,0.0029517822,-0.00090831146,0.0018662848,0.00243724,0.00355977,-0.0013683925,-0.0014153714,-0.001768775,0.0050047673,-0.001122592,0.0027222708,-0.0034741918,-0.0007267883,-0.0024243556,0.00024579908,-0.0011171037,-0.0021086372,0.00090521574,0.0030353805,-0.0008620722,-0.00087241456,-0.0022679998,0.011362947,0.0015517771,0.0058481186,0.000697447,-0.0004306184,-0.00052465685,0.00055787107,0.0022850614,-0.0005935249,0.0013846867,-0.002808991,0.00022454513,-0.0010155607,0.0019794013,-0.007002987
