smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31
OCCCCO,0.0003178469,0.00081425346,0.00025435165,-3.437465e-05,-0.0006935992,-0.00043866038,9.5658936e-05,3.73153e-05,0.00033163722,0.00065341964,-0.0010485947,0.00031403638,-0.00014231447,2.621999e-05,0.00082752574,2.7954113e-05,8.665817e-05,0.00040640053,-0.00016235723,0.00026588654,-0.00022817845,-0.0005035695,-0.00055078836,0.00014075264,-0.0003557573,-3.1024218e-05,-0.00025993958,0.00026784278,0.00042995834,-0.00019702408,0.00027232524,-0.00017431332
C=CCc1ccc(OCC2CO2)c(-c2cc(CC=C)ccc2OCC2CO2)c1,-0.000111041125,0.0006448552,-8.511264e-05,-0.00026691798,-0.000101010315,-0.00022054277,-1.2835488e-05,0.000196876,8.576782e-06,0.00041375775,-0.00049184076,0.00037843268,-3.317371e-05,-4.2751897e-05,0.00056751445,0.00017898576,7.5287186e-05,0.0005338695,-0.00021398463,-0.00017919717,-0.00020784594,-0.00026438013,-0.0003420785,3.772322e-05,-0.00018597534,3.003329e-05,0.00015537441,2.0520296e-05,-0.00023258082,-0.0004084725,-0.00021747872,-0.00033414224
COc1cc(CC2CO2)ccc1OP(=O)(Oc1ccc(CC2CO2)cc1OC)Oc1ccc(CC2CO2)cc1OC,-0.0001868438,9.755604e-05,-5.960837e-05,-8.754106e-05,0.00010705646,0.00029321574,5.2238815e-05,-3.0070543e-05,-6.59104e-05,-5.0645787e-05,0.0003613867,7.2469e-05,1.0626391e-05,5.3025316e-05,0.00020435452,-4.5652967e-05,3.938563e-06,0.0003533892,0.00030738,-7.540407e-05,-0.00029172527,0.00031036593,-0.00015979167,3.5910867e-05,0.00019700313,-0.00022804365,0.00011078082,-0.00019149901,-0.00015055644,-4.3194275e-05,-0.00043656304,-0.00014405139
C(=N/c1ccc(OCC2CO2)cc1)\c1ccc(OCC2CO2)cc1,-1.7658342e-05,0.0006539263,-4.6836212e-06,-0.00026838807,-0.00018171594,-0.00010883622,-1.2612902e-05,4.8628077e-05,7.020752e-05,0.0005339463,-0.00076571107,0.00024987012,-0.00017469004,-4.6396628e-05,0.0006717555,-4.062336e-05,0.00022147968,0.0007104231,-0.00032602926,-4.5160297e-05,-0.00017712149,-0.0002832762,-0.00041075936,-3.3142976e-05,-0.00013044244,0.00014224928,0.00014971755,0.00013438053,-0.0002451779,-0.0005689543,-3.4507364e-05,-0.00033333804
COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,9.4436575e-05,0.0006863605,-1.9043684e-05,-0.00018009776,-0.00021433877,-0.00015193876,7.491745e-05,-1.7101876e-05,6.524543e-05,0.00045554945,-0.00060438365,0.0002735546,-0.0003730799,-8.2856044e-05,0.00076724216,0.00010441942,0.00020937994,0.0005432342,-0.00014603185,-6.0641207e-05,-0.00016465981,-0.0003568678,-0.00043501705,0.00010584388,-0.00023806514,0.00012850668,-9.028241e-06,5.4880977e-05,-0.00014555152,-0.00043274416,-1.3981946e-05,3.113877e-06
COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1,-0.00024288893,0.00014255755,-3.0453317e-05,-0.00020101806,0.0002206415,7.5025484e-05,-0.00011908077,9.835418e-05,-9.515858e-05,4.4201966e-05,-0.00010764785,0.00022914167,0.00015478954,-2.9627234e-05,0.00017355196,1.6169623e-05,3.0616764e-05,0.00037225778,7.580151e-05,-0.000120523386,-0.00030509394,7.6884986e-05,-5.2689575e-06,7.7103265e-05,0.00013110926,-6.0498714e-06,0.00030344445,-0.00019385573,-0.0002199153,-9.6574426e-05,-0.0003371099,-0.0003780611
COc1cc(CC2CO2)ccc1OCc1ccc(COc2ccc(CC3CO3)cc2OC)cc1,-0.0001473669,0.00034662336,-3.2113865e-05,-0.00019140728,-3.5450794e-05,-1.4138408e-05,-0.00015989039,-4.4371e-05,-5.8858423e-05,0.00036869198,-0.0004961863,0.00017769169,-7.511675e-05,-0.00011357898,0.0004372541,6.384356e-05,0.0002827039,0.00039396272,-3.6417507e-05,-0.00012425939,-0.0002737511,-0.00020426943,-0.00023870263,-8.895062e-06,-2.1945685e-05,5.9358776e-05,0.00021416135,-3.3842865e-05,-0.00019730465,-0.00038089976,-8.127466e-05,-0.00022162078
COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1,-0.000105527695,-8.654222e-05,3.4795143e-05,-2.9752962e-05,-4.849583e-05,0.00033471733,-3.2803044e-05,-0.0001745969,-0.00010332279,-0.0003661369,0.00042753667,-7.593073e-05,0.0001498023,7.164152e-05,7.512886e-05,-0.00012407871,-4.356075e-05,2.0537758e-05,0.0004141375,9.781588e-05,-0.00047928432,0.00043480657,-2.560066e-05,4.8893504e-05,0.00012983894,-0.000282621,0.0001880955,5.8623496e-05,-0.00014506537,-8.755922e-05,-0.0003613364,-4.256144e-05
COc1cc(C(c2cc(C)c(O)c(O)c2)c2cc(C)c(O)c(O)c2)ccc1OCC1CO1,-4.860107e-06,-8.491613e-05,-7.1083196e-05,-0.00035981182,8.234009e-05,-0.00014521182,0.00015707128,0.00034861919,-0.00033825962,-8.3570834e-05,1.828745e-05,-2.0744279e-05,0.00019070972,-8.954201e-06,3.1303614e-05,0.00023765909,0.00015741354,0.00041512842,0.00034599123,-0.00027411617,-9.479176e-05,-3.964256e-05,-9.629503e-05,0.00024980586,0.00031594047,-6.8144873e-06,0.00011319574,-0.0005032043,-0.0002629927,0.00010446645,-0.00013610162,-0.0001788456
COc1cc(C(c2cc(C)c(OCC3CO3)c(O)c2)c2cc(C)c(OCC3CO3)c(O)c2)ccc1OCC1CO1,-1.7372891e-05,-0.00023996644,2.2398308e-06,-0.00018383563,0.00018739514,0.00022265688,0.00020769238,9.528082e-05,-0.00025738892,-0.00041762646,0.0004726546,-0.00011422392,8.026138e-05,1.6449485e-05,-1.4252961e-05,9.0091955e-05,9.4856136e-05,3.0131778e-05,0.0005746789,-9.70806e-05,-0.00011211971,0.00047641504,9.029638e-06,0.00015960354,0.00027620653,-0.0003168732,4.553981e-05,-0.00017490704,-0.0001237879,0.0004331246,-0.0002832096,1.8710736e-05
COc1cc(C(c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)c2cc(C)c(OCC3CO3)c(OCC3CO3)c2)ccc1OCC1CO1,0.0002581952,-0.00047143362,-9.680446e-05,0.00016975636,-8.2454644e-05,0.0005917372,0.00026781205,1.5050173e-06,-0.00034737098,-0.0007258225,0.0009894352,-0.00017138664,0.0002932893,-5.073799e-05,-0.0003580572,-0.00024171313,-3.1217933e-05,-0.00057317223,0.00058867154,1.1515804e-06,0.0001227681,0.00073297194,1.2025237e-05,-8.474104e-06,0.00038684392,-0.00059969537,-7.993821e-05,3.2101292e-05,-0.00017043599,0.00074195676,-0.0003490476,0.00023745652
CCCCC1OC1CCCCC1OC1CCCCCCCC(=O)Oc1ccccc1,6.9772825e-05,0.00054819137,-6.044004e-05,-0.00019466411,-0.0004020678,-0.000121515244,-7.682573e-05,-9.7707845e-05,0.00015974254,0.00044510327,-0.00064640027,0.00022850558,-0.00010972377,-5.4272823e-05,0.0006382549,5.2227173e-05,0.00027704006,0.00026053214,-0.00025003473,-0.00017137546,-0.00026921974,-0.00032011012,-0.00041384064,-0.00011232961,-0.0003085076,0.00015749875,0.0002571093,9.9351164e-05,-9.2434464e-05,-0.00046890182,8.608587e-05,-0.00019717077
COc1cc(COCC(O)CN)ccc1OCC(O)CN,5.822489e-05,0.0006093355,2.5289133e-05,-0.00010303082,-0.00052380934,-0.00020017195,0.00013485178,6.209966e-05,1.7480692e-05,0.00046014925,-0.0008096043,0.0001125047,-0.00040485663,-0.0001220135,0.00064899586,0.0001313095,0.00052893534,0.000648241,-0.00013384176,-6.0992315e-05,-1.3552606e-05,-0.0005189605,-0.00048931036,-4.936289e-05,-0.000339868,0.00017820485,0.00024370849,0.00012219278,-7.2175404e-05,-0.0006345655,0.00021624193,-7.9398975e-05
COc1cc(COCC2CO2)ccc1OCC1CO1,5.1319133e-05,0.00078400224,0.00011693034,-7.7416655e-05,-0.00050418824,-0.00016063359,0.00010982901,-9.903591e-05,0.00019779545,0.000553709,-0.00094165,0.0001074709,-0.00043822266,-0.00017102063,0.0007921811,7.265154e-05,0.00044748327,0.00059110485,-0.00017242576,1.1076219e-05,-0.00011885411,-0.0005390061,-0.0006118859,2.3416243e-05,-0.00040870532,0.0001839567,0.00020828098,0.00027813017,6.0704537e-05,-0.00058900565,0.00018192083,-4.6339817e-05
CC1(C)CC(N)CC(C)(CN)C1,4.574051e-05,0.0006488692,9.633601e-06,-7.894635e-05,-0.0005976977,-0.00051015243,0.00015753508,0.00028528273,0.00017016637,0.0005374332,-0.0008997293,0.00024081301,-0.00014072563,-0.00020448724,0.00066067465,0.00020772777,0.00033566263,0.000729264,3.580493e-05,0.00013870373,-8.268864e-05,-0.0006134511,-0.00057629077,7.903855e-05,-0.00019708415,-2.3092143e-05,3.1897798e-05,8.010445e-05,4.888582e-05,-0.00037722802,0.00032550842,2.2929627e-05
COc1cc(CO)cc(-c2cc(CO)cc(OC)c2OCC2CO2)c1OCC1CO1,5.1669776e-05,0.0006431602,-0.00013340358,-0.0001903777,-4.489906e-05,4.979782e-06,1.6733073e-05,0.00016696379,0.00014597247,0.00046140933,-0.00050255004,0.00041306112,-0.00028062565,-2.7548987e-05,0.0007238267,8.25366e-05,0.00011245161,0.00068284944,-5.5702636e-05,-0.00021410361,-0.00011453731,-0.00023586,-0.00039100787,0.00016988814,-0.00020400388,4.2829663e-05,-9.573996e-06,6.4256135e-05,-0.00012224936,-0.00040029176,-0.00018089917,-1.035165e-05
COc1cc(CO)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,-2.4504028e-05,0.00050098356,-0.00012073666,-0.00016191555,1.0782853e-05,-2.724491e-05,-4.8428774e-07,0.0001369277,2.0229956e-05,0.0002789814,-0.00021835044,0.00030237716,-0.00016511884,-8.205837e-05,0.00060732104,0.00011023134,2.6804395e-05,0.00058822497,0.00011433638,-0.0002046912,-0.00015736464,-0.00014525943,-0.00027042348,0.00024030916,-4.7912356e-05,-6.184913e-05,2.4994835e-05,-9.1487076e-05,-0.00011158432,-0.00025141286,-0.00022758916,3.503356e-05
COc1cc(COCC2CO2)cc(-c2cc(COCC3CO3)cc(OC)c2OCC2CO2)c1OCC1CO1,-2.9925723e-05,0.00026864,-6.561633e-05,-0.00019692909,-1.8999912e-05,2.6875176e-05,1.3625249e-05,-0.000113981776,-7.411465e-06,0.00017701043,-0.00017765444,0.00016466994,-4.7126785e-05,-2.7263071e-05,0.0003433181,7.422315e-05,0.0001935414,0.00043329014,0.00025972468,-0.00010319287,-0.00026577583,3.9446168e-06,-0.00022785226,0.00010230206,5.8719423e-05,9.145588e-06,0.00016389973,-0.00018386822,-2.8698938e-05,-0.00020234007,-0.00016555935,-8.4110536e-05
O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,-2.1447428e-05,0.00043722615,-0.00014207046,-0.00020430097,-0.00018050801,-0.00015409663,-0.000104235485,0.00013061985,6.322074e-05,0.00047279336,-0.0007172935,0.0002880888,-9.999238e-05,-0.00017750775,0.00057652965,0.00019020122,0.00021750573,0.00053900667,-0.00012820796,-0.00014685094,-0.00011390459,-0.00027676055,-0.0003129146,-2.5430694e-05,-4.2692292e-05,0.00017210376,0.00022801012,-6.5054744e-05,-0.000263663,-0.00046292134,-9.823963e-05,-0.00017613219
CC1(C)CC(CN)CC(CN)C1,4.320359e-05,0.00063960627,4.821457e-06,-6.542448e-05,-0.0006838767,-0.000503459,0.00010170136,0.00022731163,0.00021889922,0.0005417643,-0.00091737695,0.00021679886,-0.000175911,-0.00021999702,0.00068873726,0.00020152936,0.0003240928,0.0006321727,3.7112273e-05,0.00018530386,-0.00012631842,-0.0006411887,-0.0005816007,4.9627386e-05,-0.00023999857,-2.7408823e-05,4.2153522e-05,8.9363195e-05,8.208188e-05,-0.00040213997,0.0003248239,6.138673e-05
NCCCCCCCCCCN,0.0002528848,0.00074212253,0.00025455467,-5.8613252e-05,-0.00070854416,-0.00042861328,0.0001483215,0.00014248397,0.00030873506,0.0005999394,-0.00095218606,0.00029025786,-0.00014858507,-0.00012989296,0.0008803243,-1.5256461e-05,0.00017834408,0.00043959497,-7.2389375e-06,0.00030047866,-0.0002150815,-0.00054568506,-0.000626029,0.0001777038,-0.00033187447,-8.239318e-05,-0.0002185572,0.00021684635,0.0003501752,-0.00014229305,0.0002874881,-0.00014301436
c1coc(CNCc2ccco2)c1,0.00020170351,0.0006923899,3.94769e-05,-7.566949e-05,-0.0006655543,-0.0003658589,0.0001262771,8.21678e-05,0.00027451082,0.0005244408,-0.001013184,0.00014983397,-0.00032970402,7.6075085e-06,0.0007551452,0.00022656424,0.00049023377,0.00061294367,-5.944865e-06,0.00018471386,-6.237766e-05,-0.00044708594,-0.0005943272,7.811375e-05,-0.0003385339,9.148568e-05,1.5649013e-05,0.00014910428,0.00025812467,-0.00044870842,0.00017067883,-1.9120052e-06
COc1ccc(OCC2CO2)c(CCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,-0.00018456345,2.3264438e-06,2.2510067e-06,-0.00022063497,0.00010404317,-5.3751282e-05,4.441198e-05,7.935986e-05,-0.00014794967,-0.000318876,0.00036618486,0.00016412791,0.00014685467,5.0449744e-05,-8.655805e-05,0.0001030392,-0.0001525702,6.905873e-05,0.00021932065,-0.00012124283,-0.0003115699,0.0001846609,6.602937e-05,0.00012547802,-1.6821083e-05,-0.00016307551,0.00018367358,-0.00017961767,-0.00019372022,0.00021802261,-0.00032142177,-0.00021989038
COc1ccc(OCC2CO2)c(CCC(=O)OC2CC3OCC(OC(=O)CCc4ccc(OCC5CO5)c(OC)c4)C2O3)c1,1.1478551e-06,-0.00022613443,-3.805943e-05,8.844305e-06,2.7542934e-05,0.00034627877,5.7282858e-05,-3.8105994e-05,-0.00020118686,-0.00063121784,0.00060706586,-9.2194416e-05,0.00025520194,-1.3010111e-05,-0.00035003386,-0.00012379652,-7.28704e-05,-0.00013565947,0.00041961134,-0.00012905337,-0.0001901089,0.00056320435,5.7061203e-05,3.2077543e-05,0.00021118158,-0.00038031768,-1.4614314e-05,-7.638382e-05,-0.000114080496,0.0004339656,-0.0005203262,8.31224e-05
COc1ccc(OCC2CO2)c(CCC(=O)OCC(COC(=O)CCc2ccc(OCC3CO3)c(OC)c2)OC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,0.0004913155,-0.0013746871,0.00033988152,0.0006612325,5.2231364e-05,0.00059485063,-2.7329661e-05,-0.00063976925,-0.0006070924,-0.0014429772,0.0019872282,-0.00019868743,0.00017971825,5.8969483e-05,-0.000824512,-0.0006302311,-0.000699698,-0.0019101764,0.0006196515,0.00063133007,-0.0001657732,0.00086404744,0.0007739421,-0.00044128392,0.00046888692,-0.00048806984,-0.0003802413,3.9341394e-05,-0.00032692938,0.0015938515,-0.0005190158,0.00045635318
CC1CCC2C(=O)OC(=O)C2C1,0.00012967084,0.0005814992,2.2524036e-05,-4.5078807e-05,-0.00069977203,-0.0004289616,6.746687e-05,0.00014007743,0.00024606497,0.0005876813,-0.0007870635,0.00017850287,-0.000202219,-0.00016564503,0.0006433856,0.00032097334,0.00032740645,0.0005215283,1.3627578e-06,0.00014538923,-0.00011483731,-0.00061704277,-0.0005409303,0.000100975856,-0.00027145492,8.888543e-06,5.678553e-05,0.00014843885,8.917996e-05,-0.00032079918,0.00030780118,0.00011899229
CC(=O)/C=C(/C)[O][Zn][O]/C(C)=C\C(C)=O,4.8401766e-05,0.0004747752,5.0508417e-05,-0.00021319743,-0.0003121365,-0.00042513572,-7.057469e-05,3.170222e-05,-2.6179012e-05,0.0003541191,-0.0005294718,0.00013756938,-7.728487e-05,-1.0243151e-05,0.00051967986,7.85063e-05,4.4000335e-05,0.00036567496,-0.00025099306,-0.000106210355,-0.00013831386,-0.0003702792,-0.0002509798,-6.351899e-05,-0.00020488119,4.8726797e-06,8.642208e-05,4.2362604e-05,-0.00020648469,-0.00028768275,0.00019932166,-0.0002404158
COc1ccc(OCC2CO2)c(C(c2ccc(OCC3CO3)c(OC)c2)c2cc(OC)ccc2OCC2CO2)c1,-8.119829e-05,-3.1974167e-05,-3.877282e-05,-9.567896e-05,0.00025176723,0.00017704163,0.00010232162,3.708247e-05,-9.9741854e-05,-0.0001127203,0.00033315085,-9.581167e-05,0.00013679266,4.428858e-05,4.6323054e-05,7.6969154e-05,-4.557427e-06,0.0002915531,0.00034301146,-6.37318e-05,-0.0003207879,0.00031640765,-0.000103189144,0.00014311541,0.00016012834,-0.00024185888,0.00018747896,-0.00020018453,-2.9739924e-05,6.931042e-05,-0.00037817657,-0.0002796217
COc1ccc(OCC2CO2)c(CCCC(=O)OCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,-0.00019782735,-1.6563572e-05,-2.2500753e-06,-0.00014020363,0.00011478923,6.172806e-06,2.6983209e-05,7.111207e-05,-0.0001408374,-0.00033041695,0.00033457018,0.0001982646,0.00013011415,5.2340794e-05,-6.134808e-05,4.0808227e-05,-2.6812777e-05,0.00010781945,0.00028226967,-0.0001677624,-0.00021905254,0.00017974677,5.6283083e-05,0.00013182405,2.6545487e-05,-0.00016795285,0.000108051114,-0.0001921067,-0.00020919391,0.00024272176,-0.0003241254,-0.00018901657
CC1(C)CC(N)CC(C)(C)C1CN,7.6491386e-05,0.00063424185,-9.677373e-06,-9.624334e-05,-0.00060587656,-0.00048709568,0.0001257211,0.00022459589,0.0001663256,0.00053399475,-0.0009143613,0.0002216855,-0.00015599746,-0.00016382197,0.0006576078,0.00023333728,0.000366034,0.0006372004,3.5604695e-05,0.0001355689,-8.3955936e-05,-0.0006047728,-0.00055527315,1.58865e-05,-0.0002003978,1.0122545e-05,8.699484e-05,8.6735934e-05,2.5688438e-05,-0.00040077185,0.00035147555,8.387072e-05
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,-0.00017191377,-2.263859e-05,-2.3748726e-07,-0.000223279,0.000106013846,-1.6121194e-05,5.38975e-05,8.4547326e-05,-0.0001607372,-0.00032492634,0.0003823014,0.0001890529,0.00015242957,7.714005e-05,-0.00014267769,8.4867235e-05,-0.000120698474,4.513422e-05,0.00024303724,-0.00013620872,-0.00030597986,0.00020457525,7.1621966e-05,9.700935e-05,-2.174778e-05,-0.00013978593,0.00015568454,-0.00019349856,-0.00021183235,0.00022346247,-0.0003130436,-0.00021732133
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,-0.000112455804,-1.0389835e-05,5.3979456e-06,-0.0001888466,1.0626391e-05,1.0174699e-05,-9.359792e-07,2.6018359e-05,-0.00010501337,-0.0002298099,0.00026691332,0.00013080798,8.99164e-05,7.979106e-05,-0.00010507554,5.449541e-05,-5.460484e-05,7.058564e-05,0.00021160836,-0.00014030142,-0.0002833904,0.00016803911,0.00015095342,0.00011563208,-9.518582e-06,-0.0001632832,0.00021081883,-0.0001600692,-0.000166137,0.00024479348,-0.000246102,-0.00022532418
COc1ccc(OCC2CO2)c(CCCC(=O)OCCCCCCOC(=O)CCc2ccc(OCC3CO3)c(OC)c2)c1,-0.00017979462,-0.00010848604,4.4563785e-05,-0.00013813004,-2.3166649e-05,9.095296e-06,5.8265403e-05,-8.6454675e-05,-0.00019051018,-0.0005142372,0.00049503706,8.9221634e-05,0.00014239457,5.2411575e-05,-0.00028535724,-3.1942036e-05,-8.35699e-05,-9.2534116e-05,0.00032002735,-0.00010845577,-0.00017853675,0.00024840364,0.00011724746,3.8472936e-06,5.0561037e-05,-0.00027357042,0.00014600158,-0.00014184136,-0.00018838304,0.00039725937,-0.00030562654,-0.00015162397
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OCC3CO3)c(OC)c2)cc(OC)c1OCC1CO1,-3.1956006e-05,-0.00048452802,0.00030488614,6.0479622e-05,-9.185355e-05,0.00031404383,0.00018378627,-0.00041068345,-0.0005534503,-0.0013083965,0.0014686119,-7.2084367e-06,9.377953e-05,-6.459467e-05,-0.0002995059,-0.00034159236,-0.00041568838,-0.0012003051,0.0004728299,1.829071e-05,-0.00011918403,0.0006823707,6.59232e-05,-0.0003229389,9.209523e-05,-0.00067848153,-0.00018547103,0.0001675291,-0.0003462208,0.001059277,-0.00016520545,0.00020457571
CC(C)(c1occc1CN)c1occc1CN,0.00010986626,0.0008579213,0.00012776349,-7.17761e-05,-0.0005147364,-0.0003168881,0.00010894239,7.8272074e-05,0.00022062729,0.00052134227,-0.0008936478,0.00014965609,-0.00026018173,-0.00019734306,0.00081222877,0.00010580057,0.00027821772,0.0005980681,-0.00016961084,0.00010192208,-0.00014531799,-0.00055880717,-0.00057749357,4.46653e-05,-0.00029788679,5.3782016e-05,6.2132254e-05,0.0002742256,0.000103861326,-0.00045551732,0.0002228804,-0.00013259659
NCCCOC1COC2C(OCCCN)COC12,5.7755038e-05,0.00060425233,3.486313e-05,-4.7430396e-05,-0.00070638396,-0.0002716193,-1.871027e-06,7.0251524e-05,0.000202331,0.00051380973,-0.00090892427,0.00015714578,-0.00028289296,-0.00018183747,0.00066251215,0.00015126169,0.00035161152,0.00061661424,-0.000111294445,0.0001023002,-0.0001087588,-0.0005851638,-0.00056655286,5.976297e-06,-0.00043858355,0.00013855845,9.742472e-05,0.00015701447,8.4923115e-05,-0.00050320383,0.00032271259,1.048157e-05
OC(COC1COC2C(OCC3CO3)COC12)COC1COC2C(OCC3CO3)COC12,2.3833942e-05,0.0004049847,-3.149174e-05,-0.00017554127,-0.00033633504,-0.000151271,-0.0001946725,-0.0001448514,4.7686044e-06,0.00035368744,-0.00048799627,0.00025475677,-0.00010762084,-3.825687e-05,0.0004023211,-6.322563e-05,0.00014199084,0.00043070875,-8.102553e-05,-0.0001525064,-0.00018402725,-0.00017983594,-0.00019841781,2.8612092e-05,-0.000101886224,3.3918768e-05,4.0147454e-05,-4.3632463e-07,-0.00015415251,-0.00024599675,8.317921e-05,-1.6396865e-05
NCCN,0.00031301007,0.00084556267,0.00025373138,-6.0062855e-05,-0.0006637806,-0.00043501146,0.00011119153,4.2949803e-05,0.0003662079,0.00069453986,-0.0011297492,0.00029950868,-0.00016334932,7.941853e-06,0.0009013964,-9.366777e-06,0.00011866819,0.0004071279,-0.00015601586,0.00030742073,-0.00024441886,-0.0004720966,-0.0005868161,0.00012722518,-0.00036278972,2.5890768e-07,-0.00025034137,0.00024694297,0.00042656506,-0.0002648309,0.0002929652,-0.00020072702
NCCNCCNCCN,0.00022002961,0.00085494295,0.00024116319,-1.1148397e-05,-0.0007373262,-0.000502822,0.00011859648,0.00010961201,0.00038400362,0.0006619529,-0.0010832129,0.00033114478,-0.00011462532,-0.0001083198,0.0009192461,-9.234995e-06,0.00021261582,0.00056984136,-0.000102987746,0.00031537423,-0.00022766762,-0.0004957997,-0.000636755,0.00019495003,-0.0003096708,2.6587397e-05,-0.000151149,0.00017522275,0.00040233717,-0.0002951119,0.0001997212,-0.00026515266
NCCN1CCNCC1,0.00018373318,0.00077644363,0.00019937847,-5.642092e-05,-0.0007323129,-0.00045644864,8.6279586e-05,0.0001011258,0.00034980406,0.0005996297,-0.0010741139,0.00024044141,-0.0001794044,-0.00010784203,0.00089732464,6.867712e-05,0.0002343799,0.0005459823,-0.00010065711,0.0002465737,-0.00021734694,-0.00052496314,-0.0006150021,0.00015213154,-0.000384768,3.1776726e-05,-0.00015201978,0.0002371911,0.00035501434,-0.0003117593,0.00025755912,-0.00019504642
CC1(C)CC(CN)CC(C)(N)C1,6.273715e-05,0.0006038565,-3.7995167e-05,-9.394903e-05,-0.0006384449,-0.0005300883,0.00014927052,0.00029892288,0.00019598403,0.00055436837,-0.0008427361,0.00025188643,-0.00015211478,-0.00022252416,0.00063223764,0.00022523245,0.0003399565,0.0006450827,4.9079536e-05,0.00014584884,-9.2933886e-05,-0.0006374101,-0.0005639787,3.1760894e-05,-0.00019975891,-3.4677796e-05,4.5830384e-05,4.363153e-05,2.9701972e-05,-0.00038605276,0.00033921842,7.298263e-05
CC(=O)/C=C(/C)[O][Zn][O]/C(C)=C\C(C)=O.O,6.32396e-05,0.0004415922,5.553942e-05,-0.00022106059,-0.00029572425,-0.00041501597,-5.8921054e-05,5.8596954e-05,-5.094451e-05,0.000302854,-0.0005136542,0.00013557263,-3.5937876e-05,-3.031455e-07,0.0004963307,6.850576e-05,4.219357e-05,0.00035698875,-0.00020327861,-0.0001306436,-0.0001391694,-0.00037402753,-0.00024465378,-3.990438e-05,-0.00017288933,2.2649765e-05,6.728899e-05,-1.3386365e-05,-0.00022489834,-0.00027451478,0.00018723402,-0.00023624022
Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,0.00013100216,0.0007719211,-2.8715469e-05,-0.00012955861,-0.00041845068,-0.00010595843,0.00016229693,6.5674074e-05,0.00018010731,0.00059489673,-0.0008197678,0.00014116522,-0.0003882777,-0.00012226636,0.0006692121,0.00024008285,0.00041333959,0.00077850046,-0.0003128003,6.424263e-06,-4.1174586e-05,-0.00038347428,-0.00060623745,3.9522536e-05,-0.00023003248,0.00020277686,0.00021540653,0.0001263246,-1.8964522e-05,-0.00069379946,-3.29474e-05,-0.00019209925
O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,-4.339125e-05,0.00022572093,-7.4893236e-05,-0.00028309645,-0.00028252183,-0.00027400814,-4.4942833e-05,9.049941e-05,-3.235205e-05,0.00028650556,-0.00056150183,0.00014443044,-3.4952536e-05,-4.0801708e-05,0.00049639307,0.00022417912,0.00027590897,0.0004822216,-0.00012378627,-9.131385e-05,-0.00014403649,-0.00032429805,-0.00029765116,5.639624e-05,-8.0240425e-05,0.00017950777,0.00023877434,-0.00012902217,-0.00023089047,-0.00049570063,2.104044e-05,-0.00019352837
C=Cc1ccccc1,0.00018272968,0.0008576177,0.00018419046,-0.00011644093,-0.00068710744,-0.00043914,5.4006465e-05,0.0001355866,0.0002571491,0.00060028955,-0.0010772934,0.00021014363,-0.00029913057,-4.8504677e-05,0.0008838847,0.00018049683,0.00018654531,0.00050079334,-0.00012142607,0.00016506249,-0.00021205377,-0.0005745705,-0.0005599656,0.00010494143,-0.00035223225,-1.3359822e-05,-8.035544e-05,0.00030751713,0.00031898054,-0.0003452138,0.00019622874,-0.00017847447
Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-7.715821e-05,0.00033619814,-0.00024678092,-0.00017285626,-0.000107473694,-2.5666319e-05,-0.00011495035,6.634556e-05,0.00011839974,0.0006095292,-0.00086197443,5.5746175e-05,-5.9029087e-05,-9.6992124e-05,0.0004786048,0.00032325694,0.00043946505,0.0006743672,-0.00012983964,0.00011970615,-6.303599e-05,-0.0003489767,-0.0003274111,2.1650456e-05,-7.0458744e-05,0.0001696404,0.00026062876,8.9499634e-05,-4.9525872e-05,-0.00079501607,-0.00010646414,-0.00033741165
